Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Thorncliffe Park,43.70142000000004,-79.34904999999998,Swiss Chalet,43.707786042366365,-79.34413242874473,Restaurant
Thorncliffe Park,43.70142000000004,-79.34904999999998,The Wally,43.69463196213907,-79.34310930909568,Pub
Thorncliffe Park,43.70142000000004,-79.34904999999998,Popeyes Louisiana Kitchen,43.7078089496658,-79.34304867541769,Fried Chicken Joint
Thorncliffe Park,43.70142000000004,-79.34904999999998,Joe Fresh,43.699241,-79.359662,Clothing Store
Thorncliffe Park,43.70142000000004,-79.34904999999998,Leaside Pool,43.70120413245021,-79.3609921384128,Pool
Thorncliffe Park,43.70142000000004,-79.34904999999998,Pie In The Sky Studios,43.70389334732822,-79.3606991892169,Performing Arts Venue
Thorncliffe Park,43.70142000000004,-79.34904999999998,San Francesco,43.70367003846608,-79.36107837710395,Italian Restaurant
East Toronto,43.688110000000044,-79.33417999999995,The Wren,43.6824674097841,-79.32807925839526,American Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Red Rocket Coffee,43.68234009057258,-79.3285298526357,Café
East Toronto,43.688110000000044,-79.33417999999995,East York Farmers' Market,43.69048245471865,-79.3285094702114,Farmers Market
East Toronto,43.688110000000044,-79.33417999999995,Rendez-Vous Restaurant Bar & Cafe,43.68257026831632,-79.32754382523993,Ethiopian Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Morgan's on the Danforth,43.682044330949324,-79.33025531659852,Gastropub
East Toronto,43.688110000000044,-79.33417999999995,City Betty,43.6824,-79.32873,American Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Starbucks,43.682379,-79.327249,Coffee Shop
East Toronto,43.688110000000044,-79.33417999999995,efes bar&grill,43.68024174920371,-79.33834598691139,Gastropub
East Toronto,43.688110000000044,-79.33417999999995,The Ritz Restaurant,43.69181205999497,-79.3421085652764,Breakfast Spot
East Toronto,43.688110000000044,-79.33417999999995,Al Mandi Restaurant مطعم المندي,43.682225048864694,-79.32933205287013,Middle Eastern Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Fresh from the Farm (Amish & Mennonite Meats),43.69333116755566,-79.34257376620852,Gourmet Shop
East Toronto,43.688110000000044,-79.33417999999995,Knuckle Sandwich,43.69619422287059,-79.32874899594155,Sandwich Place
East Toronto,43.688110000000044,-79.33417999999995,Sala Modern Thai Kitchen & Bar,43.68188522065964,-79.33072046699459,Thai Restaurant
East Toronto,43.688110000000044,-79.33417999999995,The Only Cafe,43.680408988135255,-79.33789819168385,Beer Bar
East Toronto,43.688110000000044,-79.33417999999995,Sauce,43.682442435191675,-79.32817098692705,Bar
East Toronto,43.688110000000044,-79.33417999999995,Danforth Pizza House,43.680182909379766,-79.33879474268964,Pizza Place
East Toronto,43.688110000000044,-79.33417999999995,Pomarosa Coffee & Kitchen,43.683201,-79.325849,Coffee Shop
East Toronto,43.688110000000044,-79.33417999999995,Select Bakery,43.69410780356072,-79.34279334551296,Bakery
East Toronto,43.688110000000044,-79.33417999999995,Patisserie La Cigogne,43.68251423565178,-79.3270197375558,Dessert Shop
East Toronto,43.688110000000044,-79.33417999999995,The Only Backpacker's Inn,43.68054059417574,-79.33788920444185,Hostel
East Toronto,43.688110000000044,-79.33417999999995,Last Drop Cafe,43.688829532311495,-79.32600210968185,Coffee Shop
East Toronto,43.688110000000044,-79.33417999999995,Lalibela,43.6817099,-79.33199890000003,Ethiopian Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Sugar Moon Salon,43.68299142384825,-79.3253279699731,Cosmetics Shop
East Toronto,43.688110000000044,-79.33417999999995,The One in the Only,43.68043256568149,-79.33788077683231,Café
East Toronto,43.688110000000044,-79.33417999999995,Marvel Coffee Company,43.68071553476836,-79.33752594265454,Coffee Shop
East Toronto,43.688110000000044,-79.33417999999995,Ha gow Dim Sum House,43.68044093157399,-79.33759006459042,Dim Sum Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Wazema Ethiopian Restaurant,43.68223421,-79.328562,Ethiopian Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Hot Pot Cafe,43.68233730294754,-79.32922450710925,Café
East Toronto,43.688110000000044,-79.33417999999995,The Dylan Bar,43.682025,-79.330434,Beer Bar
East Toronto,43.688110000000044,-79.33417999999995,Little Coxwell Restaurant,43.69618013437164,-79.32895810683836,Thai Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Lickadee Split,43.696096,-79.32872089769886,Ice Cream Shop
East Toronto,43.688110000000044,-79.33417999999995,Danforth Bowl,43.68334594114471,-79.32408028593562,Bowling Alley
East Toronto,43.688110000000044,-79.33417999999995,Sarah's Cafe and Bar,43.68275163058117,-79.32720775208479,Café
East Toronto,43.688110000000044,-79.33417999999995,Starbucks,43.680167,-79.339669,Coffee Shop
East Toronto,43.688110000000044,-79.33417999999995,Gerrard Spaghetti & Pizza House,43.68315430714454,-79.32472274382036,Pizza Place
East Toronto,43.688110000000044,-79.33417999999995,A&W,43.68164,-79.332268,Fast Food Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Tim Hortons,43.68143587026167,-79.33074116706848,Coffee Shop
East Toronto,43.688110000000044,-79.33417999999995,The Beer Store,43.6942665,-79.3429256,Beer Store
East Toronto,43.688110000000044,-79.33417999999995,Subway,43.690022578980425,-79.32505418718068,Sandwich Place
East Toronto,43.688110000000044,-79.33417999999995,Starbucks,43.69608,-79.32903,Coffee Shop
East Toronto,43.688110000000044,-79.33417999999995,El Sol Mexican Gallery Restaurant,43.68280647380088,-79.3264150533403,Mexican Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Dieppe Park,43.692206959700314,-79.33607384580417,Park
East Toronto,43.688110000000044,-79.33417999999995,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store
East Toronto,43.688110000000044,-79.33417999999995,The Beer Store,43.6810694,-79.3329383,Beer Store
East Toronto,43.688110000000044,-79.33417999999995,Linsmore Tavern,43.68215568142026,-79.32989781807214,Karaoke Bar
East Toronto,43.688110000000044,-79.33417999999995,Makkah Restaurant,43.68064246148289,-79.33661277260781,Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Subway,43.68351439843674,-79.32387709429145,Sandwich Place
East Toronto,43.688110000000044,-79.33417999999995,TTC Bus 87 Cosburn,43.68927965596185,-79.34253746123672,Bus Line
East Toronto,43.688110000000044,-79.33417999999995,Thrifty Car Rental,43.681679,-79.330723,Rental Car Location
East Toronto,43.688110000000044,-79.33417999999995,LCBO,43.681198423290475,-79.33336927551963,Liquor Store
East Toronto,43.688110000000044,-79.33417999999995,TEGH Cafe On 4,43.690104177032204,-79.3248783515747,Café
East Toronto,43.688110000000044,-79.33417999999995,Rails and Ales,43.681054826477684,-79.33455581482418,Sports Bar
East Toronto,43.688110000000044,-79.33417999999995,Walima Cafe,43.682872294742296,-79.32649036565867,Café
East Toronto,43.688110000000044,-79.33417999999995,Panzerotto Pizza,43.689695011334784,-79.32362943410871,Pizza Place
East Toronto,43.688110000000044,-79.33417999999995,Captain John's Fish & Chips,43.69334800579394,-79.34241644447944,Fish & Chips Shop
East Toronto,43.688110000000044,-79.33417999999995,Raj Kapuri Paan & Snacks,43.693381,-79.342434,Indian Restaurant
East Toronto,43.688110000000044,-79.33417999999995,Pie in the Sky Studios,43.69361332449936,-79.34225129631804,Performing Arts Venue
East Toronto,43.688110000000044,-79.33417999999995,Pegasus Studios,43.686237,-79.32285408333334,Dance Studio
East Toronto,43.688110000000044,-79.33417999999995,Family Mini Mart,43.680442118740345,-79.32901011333942,Convenience Store
East Toronto,43.688110000000044,-79.33417999999995,Les Anthony Parkette,43.691387,-79.32294,Park
Del Ray,43.695170000000076,-79.48396999999993,Tim Hortons,43.6957213925918,-79.48775097727776,Coffee Shop
Del Ray,43.695170000000076,-79.48396999999993,Sam and Nancy’s No Frills,43.686812,-79.483929,Grocery Store
Del Ray,43.695170000000076,-79.48396999999993,Petro-Canada,43.68639311019993,-79.48209639500388,Gas Station
Del Ray,43.695170000000076,-79.48396999999993,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
Del Ray,43.695170000000076,-79.48396999999993,McDonald's,43.69983881476554,-79.47550239021302,Fast Food Restaurant
Del Ray,43.695170000000076,-79.48396999999993,Variety And Video,43.69010467761434,-79.47514269388671,Convenience Store
Del Ray,43.695170000000076,-79.48396999999993,Keelesdale North Park,43.687162350363224,-79.48032231759423,Park
Lawrence Park,43.72843000000007,-79.38712999999996,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
Lawrence Park,43.72843000000007,-79.38712999999996,Granite Club,43.7330429446901,-79.38198601664295,Gym / Fitness Center
Lawrence Park,43.72843000000007,-79.38712999999996,Tim Hortons,43.72732441416303,-79.37956273555756,Coffee Shop
Lawrence Park,43.72843000000007,-79.38712999999996,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
Lawrence Park,43.72843000000007,-79.38712999999996,Granite Club Dining Room,43.732616131900265,-79.38172759056107,Restaurant
Lawrence Park,43.72843000000007,-79.38712999999996,Granite Club President's Lounge,43.73300478882409,-79.38205914552006,Café
Lawrence Park,43.72843000000007,-79.38712999999996,Glendon Forest,43.72722590613304,-79.3784126622513,Trail
Lawrence Park,43.72843000000007,-79.38712999999996,Glendon Rose Garden,43.72733415672508,-79.37822227183874,College Quad
Lawrence Park,43.72843000000007,-79.38712999999996,Lunik Co-op,43.72731127063538,-79.37783461678573,Café
Roselawn,43.712080000000064,-79.41847999999997,Belt Line Trail,43.70439621919196,-79.4242537010372,Trail
Roselawn,43.712080000000064,-79.41847999999997,Forest Hill Arena,43.704289109749816,-79.42036702009155,Skating Rink
Roselawn,43.712080000000064,-79.41847999999997,TD Canada Trust,43.71221158421207,-79.42823254003707,Bank
Roselawn,43.712080000000064,-79.41847999999997,Shoppers Drug Mart,43.71265154175745,-79.42803977796558,Pharmacy
Roselawn,43.712080000000064,-79.41847999999997,Shoppers Drug Mart,43.703442,-79.415367,Pharmacy
Roselawn,43.712080000000064,-79.41847999999997,Jewel & Java Café,43.712466857379965,-79.42799892210871,Café
Runnymede,43.67646000000008,-79.48271999999997,Rainhard Brewing,43.67269006118166,-79.47867903828485,Brewery
Runnymede,43.67646000000008,-79.48271999999997,Junction Craft Brewing,43.67329938917178,-79.47839140892029,Brewery
Runnymede,43.67646000000008,-79.48271999999997,Shacklands Brewing,43.67295080687277,-79.47864755988121,Brewery
Runnymede,43.67646000000008,-79.48271999999997,Martins Churrasqueira & Grill House,43.68096387210818,-79.47316376802233,BBQ Joint
Runnymede,43.67646000000008,-79.48271999999997,Bad Axe Throwing,43.668256755814916,-79.48250283514746,Athletics & Sports
Runnymede,43.67646000000008,-79.48271999999997,Seara Bakery and Pastry,43.680842302990285,-79.47289230880898,Café
Runnymede,43.67646000000008,-79.48271999999997,Winners,43.6745937232362,-79.47211701326788,Department Store
Runnymede,43.67646000000008,-79.48271999999997,Value Village,43.681947715651766,-79.47315425563784,Thrift / Vintage Store
Runnymede,43.67646000000008,-79.48271999999997,PetSmart,43.6750621,-79.4716962,Pet Store
Runnymede,43.67646000000008,-79.48271999999997,Saigon Bangkok,43.669513050651155,-79.48217577632411,Thai Restaurant
Runnymede,43.67646000000008,-79.48271999999997,Pizza Pizza,43.676602031841846,-79.49435794573112,Pizza Place
Runnymede,43.67646000000008,-79.48271999999997,Bairrada Churrasqueira,43.66992620738427,-79.47804059115232,BBQ Joint
Runnymede,43.67646000000008,-79.48271999999997,Petro-Canada,43.680812,-79.475829,Gas Station
Runnymede,43.67646000000008,-79.48271999999997,Tim Hortons,43.68047568667204,-79.4759613275528,Coffee Shop
Runnymede,43.67646000000008,-79.48271999999997,Roti Time,43.66821126969315,-79.48715239190194,Indian Restaurant
Runnymede,43.67646000000008,-79.48271999999997,Subway,43.67090152161119,-79.47345846662039,Sandwich Place
Runnymede,43.67646000000008,-79.48271999999997,Pioneer Energy,43.669809,-79.478739,Gas Station
Runnymede,43.67646000000008,-79.48271999999997,Petro-Canada,43.669362,-79.483156,Gas Station
Runnymede,43.67646000000008,-79.48271999999997,The Real Canadian Wholesale,43.68089056942568,-79.47191001637994,Department Store
Runnymede,43.67646000000008,-79.48271999999997,The Beer Store,43.67659531394424,-79.494596350364,Beer Store
Runnymede,43.67646000000008,-79.48271999999997,Food Basics,43.67681625566844,-79.49439941346782,Supermarket
Weston,43.705070000000035,-79.51803999999998,P&M Restaurant,43.70110845129989,-79.5189817242212,Diner
Weston,43.705070000000035,-79.51803999999998,Weston Lions Arena,43.69870670108964,-79.51854809647945,Skating Rink
Weston,43.705070000000035,-79.51803999999998,UP Express - Weston Station,43.700256,-79.51366,Train Station
Weston,43.705070000000035,-79.51803999999998,Shoppers Drug Mart,43.701264,-79.519705,Pharmacy
Weston,43.705070000000035,-79.51803999999998,Pizza Pizza,43.70058873986015,-79.5174993495782,Pizza Place
Weston,43.705070000000035,-79.51803999999998,Tim Hortons,43.7008152218159,-79.5116375548898,Coffee Shop
Weston,43.705070000000035,-79.51803999999998,Popeyes Louisiana Kitchen,43.701045305368446,-79.51892076851034,Fried Chicken Joint
Weston,43.705070000000035,-79.51803999999998,Tim Hortons,43.70090969892793,-79.51169161495478,Coffee Shop
Weston,43.705070000000035,-79.51803999999998,Subway,43.700943246034775,-79.51082954379928,Sandwich Place
Weston,43.705070000000035,-79.51803999999998,Grattan Park,43.70622161954314,-79.52170483861298,Park
Weston,43.705070000000035,-79.51803999999998,Greenland Farm Supermarket,43.7016347647671,-79.51920133323222,Grocery Store
Weston,43.705070000000035,-79.51803999999998,Weston GO Station,43.70021244961973,-79.5133452504582,Train Station
Weston,43.705070000000035,-79.51803999999998,Weston Ford,43.70167144968069,-79.52210585649199,Gift Shop
Weston,43.705070000000035,-79.51803999999998,Perfect Blend Bakery & Espresso Bar,43.700565338134766,-79.51740264892578,Café
Weston,43.705070000000035,-79.51803999999998,West Lions Park,43.698465872229214,-79.51687894119398,Soccer Field
Weston,43.705070000000035,-79.51803999999998,EZ LaundroMat,43.69861544476084,-79.5126073425028,Laundromat
Weston,43.705070000000035,-79.51803999999998,Papino's Pizza,43.70642668888189,-79.50718794462159,Pizza Place
Davisville North,43.71276000000007,-79.38850999999994,Sherwood Park,43.71655100307589,-79.38777567141624,Park
Davisville North,43.71276000000007,-79.38850999999994,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
Davisville North,43.71276000000007,-79.38850999999994,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
Davisville North,43.71276000000007,-79.38850999999994,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
Davisville North,43.71276000000007,-79.38850999999994,Loblaws,43.707244,-79.394701,Supermarket
Davisville North,43.71276000000007,-79.38850999999994,Starbucks,43.711039,-79.398924,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Douce France,43.7115544338723,-79.3993940377493,Bakery
Davisville North,43.71276000000007,-79.38850999999994,Whole Foods Market,43.71415950812673,-79.37796603338776,Grocery Store
Davisville North,43.71276000000007,-79.38850999999994,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
Davisville North,43.71276000000007,-79.38850999999994,Himalayan Java,43.713486181375714,-79.39981137215881,Café
Davisville North,43.71276000000007,-79.38850999999994,La Vecchia Ristorante,43.710166725920814,-79.39908639249543,Italian Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
Davisville North,43.71276000000007,-79.38850999999994,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
Davisville North,43.71276000000007,-79.38850999999994,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Grazie Ristorante,43.70932882869532,-79.39882260781977,Italian Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Bar Buca,43.706961,-79.394808,Italian Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant
Davisville North,43.71276000000007,-79.38850999999994,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
Davisville North,43.71276000000007,-79.38850999999994,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
Davisville North,43.71276000000007,-79.38850999999994,Indigo,43.707749793230676,-79.39856484729582,Bookstore
Davisville North,43.71276000000007,-79.38850999999994,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Dogs Off-Leash Area,43.71658934061667,-79.38424587249756,Dog Run
Davisville North,43.71276000000007,-79.38850999999994,Pascale Gourmet Deli,43.7099150455182,-79.39906727489948,Deli / Bodega
Davisville North,43.71276000000007,-79.38850999999994,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
Davisville North,43.71276000000007,-79.38850999999994,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Sip Wine Bar,43.709706559620166,-79.39855751580205,Wine Bar
Davisville North,43.71276000000007,-79.38850999999994,Starbucks,43.706859,-79.39695,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Starbucks,43.705923,-79.389548,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Good Fortune,43.70807,-79.39438,Bar
Davisville North,43.71276000000007,-79.38850999999994,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
Davisville North,43.71276000000007,-79.38850999999994,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
Davisville North,43.71276000000007,-79.38850999999994,B.GOOD,43.707127,-79.395801,Fast Food Restaurant
Davisville North,43.71276000000007,-79.38850999999994,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
Davisville North,43.71276000000007,-79.38850999999994,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
Davisville North,43.71276000000007,-79.38850999999994,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
Davisville North,43.71276000000007,-79.38850999999994,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
Davisville North,43.71276000000007,-79.38850999999994,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
Davisville North,43.71276000000007,-79.38850999999994,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Classico Louie's Pizzeria,43.71331640391565,-79.39968361029854,Pizza Place
Davisville North,43.71276000000007,-79.38850999999994,Chipotle Mexican Grill,43.70815173828545,-79.3982778666589,Mexican Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Panago,43.70802010192862,-79.39243579339883,Pizza Place
Davisville North,43.71276000000007,-79.38850999999994,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
Davisville North,43.71276000000007,-79.38850999999994,FormoCha,43.707298092598755,-79.39583360320451,Bubble Tea Shop
Davisville North,43.71276000000007,-79.38850999999994,Sushi Shop,43.713861,-79.400093,Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
Davisville North,43.71276000000007,-79.38850999999994,Noah's Natural Foods,43.70998028558085,-79.39903038319292,Food & Drink Shop
Davisville North,43.71276000000007,-79.38850999999994,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Best Buy,43.71000147945975,-79.39952357682165,Electronics Store
Davisville North,43.71276000000007,-79.38850999999994,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
Davisville North,43.71276000000007,-79.38850999999994,Rollian Sushi,43.71263734723078,-79.3769135356257,Japanese Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Sushi Rock Café,43.709088833260985,-79.39864107618006,Sushi Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Positano,43.704558,-79.38863854,Italian Restaurant
Davisville North,43.71276000000007,-79.38850999999994,La Bohème,43.71167599695102,-79.39935123848237,Café
Davisville North,43.71276000000007,-79.38850999999994,Good Bite Restaurant,43.71144896644362,-79.39934257487279,Diner
Davisville North,43.71276000000007,-79.38850999999994,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
Davisville North,43.71276000000007,-79.38850999999994,Centro Restaurant & Lounge,43.711421275756265,-79.39960251894776,Restaurant
Davisville North,43.71276000000007,-79.38850999999994,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Starbucks,43.70774693757684,-79.39855597511038,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Metro,43.71113674525963,-79.37838047504476,Supermarket
Davisville North,43.71276000000007,-79.38850999999994,Duke of Kent,43.707918,-79.398406,Pub
Davisville North,43.71276000000007,-79.38850999999994,Snakes & Lattes,43.70687937589194,-79.39664592631574,Gaming Cafe
Davisville North,43.71276000000007,-79.38850999999994,Sport Chek Yonge Street,43.71286036122824,-79.39961123505314,Sporting Goods Shop
Davisville North,43.71276000000007,-79.38850999999994,Fox & Firkin,43.70694599029648,-79.39657956584766,Pub
Davisville North,43.71276000000007,-79.38850999999994,Fuwa Fuwa Japanese Pancakes,43.711428532259085,-79.39914554357529,Dessert Shop
Davisville North,43.71276000000007,-79.38850999999994,EB Games,43.708881444855734,-79.39861098918432,Video Game Store
Davisville North,43.71276000000007,-79.38850999999994,Solutions,43.708495983032954,-79.39861782755294,Furniture / Home Store
Davisville North,43.71276000000007,-79.38850999999994,Cineplex Cinemas,43.7074639404955,-79.39848424554106,Movie Theater
Davisville North,43.71276000000007,-79.38850999999994,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
Davisville North,43.71276000000007,-79.38850999999994,Sorn Thai Restaurant,43.71342536407308,-79.3997986108434,Thai Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Banh Mi Boys,43.709216793291695,-79.39877705894672,Fast Food Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
Davisville North,43.71276000000007,-79.38850999999994,Tosto Quickfire Pizza Pasta,43.711723069919266,-79.37847613989092,Italian Restaurant
Davisville North,43.71276000000007,-79.38850999999994,RBC Royal Bank,43.70832419209616,-79.39887920036044,Bank
Davisville North,43.71276000000007,-79.38850999999994,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
Davisville North,43.71276000000007,-79.38850999999994,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
Davisville North,43.71276000000007,-79.38850999999994,Sugar Mountain,43.70748557561357,-79.39845781552079,Candy Store
Davisville North,43.71276000000007,-79.38850999999994,Shoppers Drug Mart,43.714158,-79.3780981,Pharmacy
Davisville North,43.71276000000007,-79.38850999999994,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Absolute Comedy,43.70851851177598,-79.3987000986895,Comedy Club
Davisville North,43.71276000000007,-79.38850999999994,Tim Hortons,43.71074607804947,-79.3773733824492,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Pizza Pizza,43.70613821755869,-79.38929246805056,Pizza Place
Davisville North,43.71276000000007,-79.38850999999994,Harvey's,43.70693520700258,-79.39645119824081,Restaurant
Davisville North,43.71276000000007,-79.38850999999994,A&W,43.706837,-79.397167,Fast Food Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Sherwood Off-leash Dog Park,43.71571109700559,-79.39011782200485,Dog Run
Davisville North,43.71276000000007,-79.38850999999994,The Beer Store,43.711824755001416,-79.37960477589266,Beer Store
Davisville North,43.71276000000007,-79.38850999999994,Oisie sushi,43.7083013094919,-79.38842444207054,Japanese Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Love To Dance,43.70838672789582,-79.39055765587766,Dance Studio
Davisville North,43.71276000000007,-79.38850999999994,Timothy's World Coffee,43.70733914888304,-79.39577039032277,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Bolan Thai Cuisine,43.706833,-79.3892,Thai Restaurant
Davisville North,43.71276000000007,-79.38850999999994,Charlotte Maher Park,43.711724256489745,-79.37971924793354,Park
Davisville North,43.71276000000007,-79.38850999999994,Blythwood Ravine,43.71784940261987,-79.39446108984642,Park
Davisville North,43.71276000000007,-79.38850999999994,Timothy's World Coffee,43.706027101909015,-79.38936863344793,Coffee Shop
Davisville North,43.71276000000007,-79.38850999999994,Candy's Costume Shop,43.70591826811818,-79.38899874687195,Costume Shop
Davisville North,43.71276000000007,-79.38850999999994,Gymboree,43.71137677518683,-79.37870890056922,Kids Store
Davisville North,43.71276000000007,-79.38850999999994,CYCLEBAR,43.71446846114807,-79.37806606292719,Cycle Studio
Davisville North,43.71276000000007,-79.38850999999994,Womens Fitness Clubs of Canada,43.71248383171391,-79.37734093086314,Gym
Forest Hill North & West,43.69479000000007,-79.41439999999993,Aroma Espresso Bar,43.68816960127832,-79.41259869674182,Café
Forest Hill North & West,43.69479000000007,-79.41439999999993,The Abbot,43.703687730512435,-79.41348481516249,Gastropub
Forest Hill North & West,43.69479000000007,-79.41439999999993,What A Bagel,43.688079162091796,-79.41454353308794,Bagel Shop
Forest Hill North & West,43.69479000000007,-79.41439999999993,Mashu Mashu Mediterranean Grill,43.688296943178955,-79.41256340570523,Middle Eastern Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,Hotel Gelato,43.703477773135404,-79.41431071971614,Café
Forest Hill North & West,43.69479000000007,-79.41439999999993,Kay Gardner Beltline Trail,43.698445835574525,-79.40687298774719,Trail
Forest Hill North & West,43.69479000000007,-79.41439999999993,The Mad Bean Coffee House,43.70352947682181,-79.4136982823359,Coffee Shop
Forest Hill North & West,43.69479000000007,-79.41439999999993,Starbucks,43.68897,-79.413097,Coffee Shop
Forest Hill North & West,43.69479000000007,-79.41439999999993,7 Numbers,43.70363047439462,-79.41372432091855,Italian Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,The Eglinton Way,43.70256768522876,-79.41805411238548,Garden
Forest Hill North & West,43.69479000000007,-79.41439999999993,Pizza Banfi,43.68806430141494,-79.4145471088216,Italian Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,Track Fitness,43.68874446105689,-79.41260738301624,Gym
Forest Hill North & West,43.69479000000007,-79.41439999999993,TD Canada Trust,43.6893326,-79.4127508,Bank
Forest Hill North & West,43.69479000000007,-79.41439999999993,Hero Certified Burgers,43.68863093053954,-79.41263632449024,Burger Joint
Forest Hill North & West,43.69479000000007,-79.41439999999993,RBC Royal Bank,43.68870512528291,-79.41308967769146,Bank
Forest Hill North & West,43.69479000000007,-79.41439999999993,Subway,43.688090216172824,-79.41280990859912,Sandwich Place
Forest Hill North & West,43.69479000000007,-79.41439999999993,Shoppers Drug Mart,43.703442,-79.415367,Pharmacy
Forest Hill North & West,43.69479000000007,-79.41439999999993,Kitchen Table,43.688052422591504,-79.41451953830095,Grocery Store
Forest Hill North & West,43.69479000000007,-79.41439999999993,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,Second Cup,43.688697685124076,-79.41260118073386,Café
