Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Regent Park,43.65512000000007,-79.36263999999993,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
Regent Park,43.65512000000007,-79.36263999999993,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999993,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
Regent Park,43.65512000000007,-79.36263999999993,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
Regent Park,43.65512000000007,-79.36263999999993,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
Regent Park,43.65512000000007,-79.36263999999993,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999993,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
Regent Park,43.65512000000007,-79.36263999999993,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
Regent Park,43.65512000000007,-79.36263999999993,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999993,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
Regent Park,43.65512000000007,-79.36263999999993,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
Regent Park,43.65512000000007,-79.36263999999993,Starbucks,43.651613,-79.364917,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999993,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
Regent Park,43.65512000000007,-79.36263999999993,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
Regent Park,43.65512000000007,-79.36263999999993,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
Regent Park,43.65512000000007,-79.36263999999993,Cooper Koo Family YMCA,43.65324910177244,-79.35800826343677,Distribution Center
Regent Park,43.65512000000007,-79.36263999999993,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
Regent Park,43.65512000000007,-79.36263999999993,I Love Churros,43.65836361668554,-79.36558277878224,Food Truck
Regent Park,43.65512000000007,-79.36263999999993,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
Regent Park,43.65512000000007,-79.36263999999993,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
Queen's Park,43.66253000000007,-79.39187999999996,Queen's Park,43.66394609897775,-79.39217952520835,Park
Queen's Park,43.66253000000007,-79.39187999999996,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
Queen's Park,43.66253000000007,-79.39187999999996,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
Queen's Park,43.66253000000007,-79.39187999999996,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
Queen's Park,43.66253000000007,-79.39187999999996,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
Queen's Park,43.66253000000007,-79.39187999999996,Flock Rotisserie + Greens,43.659167,-79.389475,Fried Chicken Joint
Queen's Park,43.66253000000007,-79.39187999999996,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
Queen's Park,43.66253000000007,-79.39187999999996,Prenup Pub,43.658882366438164,-79.39482802742828,Gastropub
Queen's Park,43.66253000000007,-79.39187999999996,Second Cup,43.65901832092224,-79.3941523126699,Coffee Shop
Queen's Park,43.66253000000007,-79.39187999999996,Fat Bastard Burrito,43.65889963097279,-79.39452966832613,Burrito Place
Queen's Park,43.66253000000007,-79.39187999999996,RBC Royal Bank,43.65933603842843,-79.38977326176165,Bank
Queen's Park,43.66253000000007,-79.39187999999996,Subway,43.658683235357074,-79.39489579355643,Sandwich Place
Queen's Park,43.66253000000007,-79.39187999999996,Subway,43.65897011920262,-79.3908742539673,Sandwich Place
Queen's Park,43.66253000000007,-79.39187999999996,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,Café
Queen's Park,43.66253000000007,-79.39187999999996,Tim Hortons,43.6594149,-79.3912214,Coffee Shop
Queen's Park,43.66253000000007,-79.39187999999996,Quick Pita,43.65879751594094,-79.39513763494665,Falafel Restaurant
Queen's Park,43.66253000000007,-79.39187999999996,The Saj,43.65878737223263,-79.39520834668025,Mediterranean Restaurant
Queen's Park,43.66253000000007,-79.39187999999996,Tim Hortons,43.6589062,-79.3886961,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Page One Cafe,43.65777161112601,-79.3760725691681,Café
Garden District,43.65739000000008,-79.37803999999993,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
Garden District,43.65739000000008,-79.37803999999993,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
Garden District,43.65739000000008,-79.37803999999993,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
Garden District,43.65739000000008,-79.37803999999993,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
Garden District,43.65739000000008,-79.37803999999993,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
Garden District,43.65739000000008,-79.37803999999993,Blaze Pizza,43.656518,-79.380015,Pizza Place
Garden District,43.65739000000008,-79.37803999999993,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
Garden District,43.65739000000008,-79.37803999999993,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
Garden District,43.65739000000008,-79.37803999999993,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
Garden District,43.65739000000008,-79.37803999999993,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
Garden District,43.65739000000008,-79.37803999999993,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
Garden District,43.65739000000008,-79.37803999999993,Tokyo Smoke,43.65723,-79.38087,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
Garden District,43.65739000000008,-79.37803999999993,Oakham Café,43.658077944767534,-79.37831497990125,Café
Garden District,43.65739000000008,-79.37803999999993,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
Garden District,43.65739000000008,-79.37803999999993,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
Garden District,43.65739000000008,-79.37803999999993,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Garden District,43.65739000000008,-79.37803999999993,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
Garden District,43.65739000000008,-79.37803999999993,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
Garden District,43.65739000000008,-79.37803999999993,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
Garden District,43.65739000000008,-79.37803999999993,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
Garden District,43.65739000000008,-79.37803999999993,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Garden District,43.65739000000008,-79.37803999999993,Nordstrom,43.655041,-79.3809665,Clothing Store
Garden District,43.65739000000008,-79.37803999999993,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
Garden District,43.65739000000008,-79.37803999999993,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
Garden District,43.65739000000008,-79.37803999999993,Danish Pastry House,43.654574,-79.38074,Bakery
Garden District,43.65739000000008,-79.37803999999993,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
Garden District,43.65739000000008,-79.37803999999993,Cineplex Cinemas,43.65612555948613,-79.38039005666784,Movie Theater
Garden District,43.65739000000008,-79.37803999999993,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
Garden District,43.65739000000008,-79.37803999999993,JOEY Eaton Centre,43.6560936540828,-79.38187792357716,New American Restaurant
Garden District,43.65739000000008,-79.37803999999993,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
Garden District,43.65739000000008,-79.37803999999993,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Garden District,43.65739000000008,-79.37803999999993,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
Garden District,43.65739000000008,-79.37803999999993,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
Garden District,43.65739000000008,-79.37803999999993,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
Garden District,43.65739000000008,-79.37803999999993,Lake Devo,43.6569936860937,-79.37689788366988,Lake
Garden District,43.65739000000008,-79.37803999999993,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
Garden District,43.65739000000008,-79.37803999999993,Indigo,43.65351471121164,-79.38069591056922,Bookstore
Garden District,43.65739000000008,-79.37803999999993,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
Garden District,43.65739000000008,-79.37803999999993,LUSH,43.653557,-79.3804,Cosmetics Shop
Garden District,43.65739000000008,-79.37803999999993,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
Garden District,43.65739000000008,-79.37803999999993,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Garden District,43.65739000000008,-79.37803999999993,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
Garden District,43.65739000000008,-79.37803999999993,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
Garden District,43.65739000000008,-79.37803999999993,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Garden District,43.65739000000008,-79.37803999999993,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
Garden District,43.65739000000008,-79.37803999999993,MUJI,43.656024,-79.383284,Miscellaneous Shop
Garden District,43.65739000000008,-79.37803999999993,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
Garden District,43.65739000000008,-79.37803999999993,DAVIDsTEA,43.65521877547618,-79.38094518163427,Tea Room
Garden District,43.65739000000008,-79.37803999999993,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
Garden District,43.65739000000008,-79.37803999999993,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
Garden District,43.65739000000008,-79.37803999999993,Marshalls,43.659308,-79.3824621,Department Store
Garden District,43.65739000000008,-79.37803999999993,Hot Topic,43.65596871424237,-79.38050663269382,Clothing Store
Garden District,43.65739000000008,-79.37803999999993,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
Garden District,43.65739000000008,-79.37803999999993,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
Garden District,43.65739000000008,-79.37803999999993,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
Garden District,43.65739000000008,-79.37803999999993,MAC Cosmetics,43.65405547492733,-79.38071368220903,Cosmetics Shop
Garden District,43.65739000000008,-79.37803999999993,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel
Garden District,43.65739000000008,-79.37803999999993,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
Garden District,43.65739000000008,-79.37803999999993,Red Lobster,43.656328,-79.383621,Seafood Restaurant
Garden District,43.65739000000008,-79.37803999999993,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
Garden District,43.65739000000008,-79.37803999999993,Bath & Body Works,43.65418247138001,-79.38094783233447,Distribution Center
Garden District,43.65739000000008,-79.37803999999993,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
Garden District,43.65739000000008,-79.37803999999993,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
Garden District,43.65739000000008,-79.37803999999993,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
Garden District,43.65739000000008,-79.37803999999993,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
Garden District,43.65739000000008,-79.37803999999993,Roots,43.65361341708363,-79.38024401664734,Clothing Store
Garden District,43.65739000000008,-79.37803999999993,Disney Store,43.654248,-79.381232,Toy / Game Store
Garden District,43.65739000000008,-79.37803999999993,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
Garden District,43.65739000000008,-79.37803999999993,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
Garden District,43.65739000000008,-79.37803999999993,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
Garden District,43.65739000000008,-79.37803999999993,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
Garden District,43.65739000000008,-79.37803999999993,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
Garden District,43.65739000000008,-79.37803999999993,Starbucks,43.65596912045543,-79.38268426666406,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
Garden District,43.65739000000008,-79.37803999999993,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
Garden District,43.65739000000008,-79.37803999999993,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
Garden District,43.65739000000008,-79.37803999999993,Starbucks,43.659509,-79.382132,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Vans,43.654825509733335,-79.38024076741966,Shoe Store
Garden District,43.65739000000008,-79.37803999999993,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
Garden District,43.65739000000008,-79.37803999999993,Fran's,43.65426474929814,-79.37912005538317,Diner
Garden District,43.65739000000008,-79.37803999999993,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
Garden District,43.65739000000008,-79.37803999999993,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
Garden District,43.65739000000008,-79.37803999999993,Uncle Tetsu,43.65603138949496,-79.38350988129672,Café
Garden District,43.65739000000008,-79.37803999999993,Tim Hortons,43.65690736298195,-79.3773287381231,Coffee Shop
Garden District,43.65739000000008,-79.37803999999993,Ryerson Theatre,43.65941278506566,-79.37999674976807,Movie Theater
Garden District,43.65739000000008,-79.37803999999993,Pita Land,43.66025329859701,-79.37710715521973,Falafel Restaurant
Garden District,43.65739000000008,-79.37803999999993,It's All Grk,43.65678120012301,-79.37682835542365,Greek Restaurant
Garden District,43.65739000000008,-79.37803999999993,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
Garden District,43.65739000000008,-79.37803999999993,Williams-Sonoma,43.653477637529726,-79.38043431556247,Kitchen Supply Store
Garden District,43.65739000000008,-79.37803999999993,The Ram in the Rye,43.65794559312108,-79.37783573199916,Bar
Garden District,43.65739000000008,-79.37803999999993,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
Garden District,43.65739000000008,-79.37803999999993,Tim Hortons,43.65685033174256,-79.3767973780632,Coffee Shop
St. James Town,43.65215000000007,-79.37586999999995,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Terroni,43.650927,-79.375602,Italian Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
St. James Town,43.65215000000007,-79.37586999999995,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
St. James Town,43.65215000000007,-79.37586999999995,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
St. James Town,43.65215000000007,-79.37586999999995,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
St. James Town,43.65215000000007,-79.37586999999995,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
St. James Town,43.65215000000007,-79.37586999999995,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
St. James Town,43.65215000000007,-79.37586999999995,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
St. James Town,43.65215000000007,-79.37586999999995,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
St. James Town,43.65215000000007,-79.37586999999995,Dineen Coffee,43.650497,-79.378765,Café
St. James Town,43.65215000000007,-79.37586999999995,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
St. James Town,43.65215000000007,-79.37586999999995,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
St. James Town,43.65215000000007,-79.37586999999995,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
St. James Town,43.65215000000007,-79.37586999999995,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
St. James Town,43.65215000000007,-79.37586999999995,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
St. James Town,43.65215000000007,-79.37586999999995,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
St. James Town,43.65215000000007,-79.37586999999995,Downtown Camera,43.653107,-79.37512,Camera Store
St. James Town,43.65215000000007,-79.37586999999995,Leña,43.651722,-79.379205,Latin American Restaurant
St. James Town,43.65215000000007,-79.37586999999995,The George Street Diner,43.65297,-79.371467,Diner
St. James Town,43.65215000000007,-79.37586999999995,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
St. James Town,43.65215000000007,-79.37586999999995,Indigo,43.65351471121164,-79.38069591056922,Bookstore
St. James Town,43.65215000000007,-79.37586999999995,LUSH,43.653557,-79.3804,Cosmetics Shop
St. James Town,43.65215000000007,-79.37586999999995,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
St. James Town,43.65215000000007,-79.37586999999995,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
St. James Town,43.65215000000007,-79.37586999999995,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Café Plenty,43.6491179354577,-79.37831288380438,Café
St. James Town,43.65215000000007,-79.37586999999995,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
St. James Town,43.65215000000007,-79.37586999999995,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
St. James Town,43.65215000000007,-79.37586999999995,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store
St. James Town,43.65215000000007,-79.37586999999995,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
St. James Town,43.65215000000007,-79.37586999999995,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
St. James Town,43.65215000000007,-79.37586999999995,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
St. James Town,43.65215000000007,-79.37586999999995,Berczy Park,43.64804835388851,-79.3751722909452,Park
St. James Town,43.65215000000007,-79.37586999999995,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
St. James Town,43.65215000000007,-79.37586999999995,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
St. James Town,43.65215000000007,-79.37586999999995,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
St. James Town,43.65215000000007,-79.37586999999995,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
St. James Town,43.65215000000007,-79.37586999999995,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
St. James Town,43.65215000000007,-79.37586999999995,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
St. James Town,43.65215000000007,-79.37586999999995,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Danish Pastry House,43.654574,-79.38074,Bakery
St. James Town,43.65215000000007,-79.37586999999995,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
St. James Town,43.65215000000007,-79.37586999999995,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
St. James Town,43.65215000000007,-79.37586999999995,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
St. James Town,43.65215000000007,-79.37586999999995,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
St. James Town,43.65215000000007,-79.37586999999995,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
St. James Town,43.65215000000007,-79.37586999999995,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
St. James Town,43.65215000000007,-79.37586999999995,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
St. James Town,43.65215000000007,-79.37586999999995,lululemon athletica,43.6532862,-79.3807642,Clothing Store
St. James Town,43.65215000000007,-79.37586999999995,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
St. James Town,43.65215000000007,-79.37586999999995,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
St. James Town,43.65215000000007,-79.37586999999995,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
St. James Town,43.65215000000007,-79.37586999999995,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
St. James Town,43.65215000000007,-79.37586999999995,MAC Cosmetics,43.65405547492733,-79.38071368220903,Cosmetics Shop
St. James Town,43.65215000000007,-79.37586999999995,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
St. James Town,43.65215000000007,-79.37586999999995,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Starbucks,43.649328,-79.378339,Coffee Shop
St. James Town,43.65215000000007,-79.37586999999995,Bath & Body Works,43.65418247138001,-79.38094783233447,Distribution Center
St. James Town,43.65215000000007,-79.37586999999995,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
St. James Town,43.65215000000007,-79.37586999999995,Disney Store,43.654248,-79.381232,Toy / Game Store
St. James Town,43.65215000000007,-79.37586999999995,Bannock,43.652101173138405,-79.38117828399939,Restaurant
St. James Town,43.65215000000007,-79.37586999999995,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
St. James Town,43.65215000000007,-79.37586999999995,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
St. James Town,43.65215000000007,-79.37586999999995,Rexall,43.648182,-79.37387,Pharmacy
St. James Town,43.65215000000007,-79.37586999999995,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
St. James Town,43.65215000000007,-79.37586999999995,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
St. James Town,43.65215000000007,-79.37586999999995,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
St. James Town,43.65215000000007,-79.37586999999995,Williams-Sonoma,43.653477637529726,-79.38043431556247,Kitchen Supply Store
St. James Town,43.65215000000007,-79.37586999999995,Power Up Game Bar,43.64827231186451,-79.37506275669105,Cocktail Bar
St. James Town,43.65215000000007,-79.37586999999995,Aroma Espresso Bar,43.648224,-79.376352,Coffee Shop
St. James Town,43.65215000000007,-79.37586999999995,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
St. James Town,43.65215000000007,-79.37586999999995,Berber SOCIAL,43.648113752405834,-79.37404622657372,Moroccan Restaurant
St. James Town,43.65215000000007,-79.37586999999995,East Thirty-Six,43.648409,-79.375017,Bistro
St. James Town,43.65215000000007,-79.37586999999995,Wynn Fitness,43.64800921903539,-79.37371982834746,Gym
Berczy Park,43.64536000000004,-79.37305999999995,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
Berczy Park,43.64536000000004,-79.37305999999995,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
Berczy Park,43.64536000000004,-79.37305999999995,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
Berczy Park,43.64536000000004,-79.37305999999995,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
Berczy Park,43.64536000000004,-79.37305999999995,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
Berczy Park,43.64536000000004,-79.37305999999995,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
Berczy Park,43.64536000000004,-79.37305999999995,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
Berczy Park,43.64536000000004,-79.37305999999995,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
Berczy Park,43.64536000000004,-79.37305999999995,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Berczy Park,43.64536000000004,-79.37305999999995,Berczy Park,43.64804835388851,-79.3751722909452,Park
Berczy Park,43.64536000000004,-79.37305999999995,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
Berczy Park,43.64536000000004,-79.37305999999995,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
Berczy Park,43.64536000000004,-79.37305999999995,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
Berczy Park,43.64536000000004,-79.37305999999995,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
Berczy Park,43.64536000000004,-79.37305999999995,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
Berczy Park,43.64536000000004,-79.37305999999995,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
Berczy Park,43.64536000000004,-79.37305999999995,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
Berczy Park,43.64536000000004,-79.37305999999995,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
Berczy Park,43.64536000000004,-79.37305999999995,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
Berczy Park,43.64536000000004,-79.37305999999995,Eggspectation,43.646526,-79.375134,Breakfast Spot
Berczy Park,43.64536000000004,-79.37305999999995,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
Berczy Park,43.64536000000004,-79.37305999999995,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
Berczy Park,43.64536000000004,-79.37305999999995,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
Berczy Park,43.64536000000004,-79.37305999999995,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
Berczy Park,43.64536000000004,-79.37305999999995,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
Berczy Park,43.64536000000004,-79.37305999999995,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
